	91
   4.000000      -23.06000               1
   4.050000      -22.46000               2
   4.100000      -22.17000               3
   4.150000      -21.92000               4
   4.200000      -21.79000               5
   4.250000      -21.80000               6
   4.300000      -21.86000               7
   4.350000      -21.90000               8
   4.400000      -21.88000               9
   4.450000      -21.82000              10
   4.500000      -21.73000              11
   4.550000      -21.63000              12
   4.600000      -21.53000              13
   4.650000      -21.42000              14
   4.700000      -21.32000              15
   4.750000      -21.22000              16
   4.800000      -21.14000              17
   4.850000      -21.07000              18
   4.900000      -21.01000              19
   4.950000      -20.98000              20
   5.000000      -20.99000              21
   5.050000      -21.02000              22
   5.100000      -21.03000              23
   5.150000      -21.01000              24
   5.200000      -20.98000              25
   5.250000      -20.97000              26
   5.300000      -20.96000              27
   5.350000      -20.96000              28
   5.400000      -20.99000              29
   5.450000      -21.13000              30
   5.500000      -21.35000              31
   5.550000      -21.55000              32
   5.600000      -21.66000              33
   5.650000      -21.71000              34
   5.700000      -21.71000              35
   5.750000      -21.71000              36
   5.800000      -21.76000              37
   5.850000      -21.86000              38
   5.900000      -21.93000              39
   5.950000      -21.95000              40
   6.000000      -21.96000              41
   6.050000      -21.96000              42
   6.100000      -21.96000              43
   6.150000      -21.95000              44
   6.200000      -21.94000              45
   6.250000      -21.97000              46
   6.300000      -22.07000              47
   6.350000      -22.20000              48
   6.400000      -22.31000              49
   6.450000      -22.39000              50
   6.500000      -22.44000              51
   6.550000      -22.48000              52
   6.600000      -22.50000              53
   6.650000      -22.53000              54
   6.700000      -22.56000              55
   6.750000      -22.59000              56
   6.800000      -22.60000              57
   6.850000      -22.60000              58
   6.900000      -22.59000              59
   6.950000      -22.57000              60
   7.000000      -22.57000              61
   7.050000      -22.59000              62
   7.100000      -22.62000              63
   7.150000      -22.65000              64
   7.200000      -22.68000              65
   7.250000      -22.70000              66
   7.300000      -22.72000              67
   7.350000      -22.73000              68
   7.400000      -22.73000              69
   7.450000      -22.73000              70
   7.500000      -22.73000              71
   7.550000      -22.72000              72
   7.600000      -22.71000              73
   7.650000      -22.70000              74
   7.700000      -22.68000              75
   7.750000      -22.67000              76
   7.800000      -22.65000              77
   7.850000      -22.64000              78
   7.900000      -22.62000              79
   7.950000      -22.60000              80
   8.000000      -22.58000              81
   8.050000      -22.56000              82
   8.100000      -22.54000              83
   8.150000      -22.53000              84
   8.200000      -22.51000              85
   8.250000      -22.49000              86
   8.300000      -22.47000              87
   8.350000      -22.45000              88
   8.400000      -22.43000              89
   8.450000      -22.40000              90
   8.500000      -22.38000              91

CC****************************************
CC     CIE Cooling curve: Solar Abundances
CC****************************************
