      3.42860     0.533548   -0.0786079     0.117912    -0.536412     0.619417
      2.27914     0.578467   -0.0916864     0.124485    -0.178761     0.178761
      1.77486     0.875780    -0.124485     0.190015    -0.172386     0.178761
      1.31521     0.831957    -0.104833     0.170294    -0.108506     0.159636
     0.785428      1.15584    -0.144137     0.229319    -0.191576     0.287332
