      1.17100      1.11314    -0.138718     0.208107    -0.230300     0.140200
     0.641000     0.857840    -0.104053     0.152596    -0.220300     0.110100
      1.95300     0.638256   -0.0832075     0.124841    -0.390600     0.340500
      3.53500     0.695641   -0.0832075     0.124841    -0.721200      1.40200
