     0.538618      1.09756     0.125172    -0.125172      0.00000      0.00000
     0.589837      1.09163    0.0988197   -0.0988197      0.00000      0.00000
      1.33780     0.938129    0.0922318   -0.0922318      0.00000      0.00000
      1.40921     0.846556    0.0922318   -0.0922318      0.00000      0.00000
      2.23848     0.749054     0.125172    -0.125172      0.00000      0.00000
      2.25881     0.876202     0.105408    -0.105408      0.00000      0.00000
      3.00813     0.575460     0.164700    -0.164700      0.00000      0.00000
      3.28320     0.622696     0.131760    -0.131760      0.00000      0.00000
