1.171   190.1   -0.2303 +0.1402 -23.69  +35.54
0.6410  146.5   -0.2203 +0.1101 -17.77  +26.06
1.953   109.0   -0.3906 +0.3405 -14.21  +21.32
3.535   118.8   -0.7212 +1.402  -14.21  +21.32
