      1.25900     0.832558    -0.109148     0.164723    -0.253600     0.116700
      1.85000     0.813961    -0.105357     0.162792    -0.140100     0.467100
      2.99500     0.635648   -0.0919104     0.126386    -0.300300      1.06700
