	91
   4.000000      -23.40000               1
   4.050000      -22.86000               2
   4.100000      -22.40000               3
   4.150000      -22.05000               4
   4.200000      -21.90000               5
   4.250000      -21.92000               6
   4.300000      -22.02000               7
   4.350000      -22.14000               8
   4.400000      -22.25000               9
   4.450000      -22.34000              10
   4.500000      -22.42000              11
   4.550000      -22.49000              12
   4.600000      -22.54000              13
   4.650000      -22.56000              14
   4.700000      -22.54000              15
   4.750000      -22.46000              16
   4.800000      -22.32000              17
   4.850000      -22.19000              18
   4.900000      -22.12000              19
   4.950000      -22.12000              20
   5.000000      -22.17000              21
   5.050000      -22.24000              22
   5.100000      -22.28000              23
   5.150000      -22.31000              24
   5.200000      -22.33000              25
   5.250000      -22.33000              26
   5.300000      -22.34000              27
   5.350000      -22.34000              28
   5.400000      -22.38000              29
   5.450000      -22.50000              30
   5.500000      -22.67000              31
   5.550000      -22.81000              32
   5.600000      -22.90000              33
   5.650000      -22.94000              34
   5.700000      -22.95000              35
   5.750000      -22.97000              36
   5.800000      -23.01000              37
   5.850000      -23.08000              38
   5.900000      -23.14000              39
   5.950000      -23.17000              40
   6.000000      -23.18000              41
   6.050000      -23.20000              42
   6.100000      -23.20000              43
   6.150000      -23.20000              44
   6.200000      -23.20000              45
   6.250000      -23.20000              46
   6.300000      -23.21000              47
   6.350000      -23.23000              48
   6.400000      -23.24000              49
   6.450000      -23.24000              50
   6.500000      -23.24000              51
   6.550000      -23.23000              52
   6.600000      -23.22000              53
   6.650000      -23.21000              54
   6.700000      -23.20000              55
   6.750000      -23.19000              56
   6.800000      -23.17000              57
   6.850000      -23.16000              58
   6.900000      -23.14000              59
   6.950000      -23.13000              60
   7.000000      -23.11000              61
   7.050000      -23.09000              62
   7.100000      -23.07000              63
   7.150000      -23.06000              64
   7.200000      -23.04000              65
   7.250000      -23.02000              66
   7.300000      -23.00000              67
   7.350000      -22.98000              68
   7.400000      -22.96000              69
   7.450000      -22.94000              70
   7.500000      -22.92000              71
   7.550000      -22.90000              72
   7.600000      -22.88000              73
   7.650000      -22.86000              74
   7.700000      -22.83000              75
   7.750000      -22.81000              76
   7.800000      -22.79000              77
   7.850000      -22.77000              78
   7.900000      -22.75000              79
   7.950000      -22.72000              80
   8.000000      -22.70000              81
   8.050000      -22.68000              82
   8.100000      -22.66000              83
   8.150000      -22.63000              84
   8.200000      -22.61000              85
   8.250000      -22.59000              86
   8.300000      -22.56000              87
   8.350000      -22.54000              88
   8.400000      -22.52000              89
   8.450000      -22.50000              90
   8.500000      -22.47000              91

CC****************************************
CC   CIE Cooling Curve: [Fe/H]=-2.0
CC****************************************
